text,date,user
Interesting! A nice visualization of language evolving.,2015-05-05 18:14:21,LibertarianLibrarian
"And that represents a change in society & culture too, though there will always be some resistance.",2015-05-05 18:17:34,LibertarianLibrarian
"Yeah. I was just looking at medical terminology, represented by PubMed (Medline)’s medical subject headings. http://www.ncbi.nlm.nih.gov/mesh/?term=Transgender",2015-05-05 18:20:21,LibertarianLibrarian
"Transgender added in 2013, formerly transsexualism from 2001-2012.",2015-05-05 18:21:38,LibertarianLibrarian
"Yes, and those consequences can be serious.",2015-05-05 18:23:59,LibertarianLibrarian
"Re defining journalists, I think the world is changing faster than the old definitions can keep up with, and the ‘old guard’ is trying…",2015-05-05 18:28:17,LibertarianLibrarian
"to hold onto what favors them, fighting inevitable change.",2015-05-05 18:28:49,LibertarianLibrarian
"That’s true in a lot of areas today. My own field keeps playing with names, librarians, information specialists, informationists, etc.",2015-05-05 18:30:12,LibertarianLibrarian
"When I was at Vanderbilt, it would change every couple of years. When I left, we were ‘knowledge management specialists’ or some such.",2015-05-05 18:31:25,LibertarianLibrarian
"People have tremendous arguments over what we call ourselves, which I think is ridiculous, yet it does represent a massive shift in…",2015-05-05 18:32:44,LibertarianLibrarian
What we do and how we do it.,2015-05-05 18:33:15,LibertarianLibrarian
And if you don’t stay up with the changes you rapidly become obsolete.,2015-05-05 18:34:09,LibertarianLibrarian
I think that’s the same underlying fear of ‘traditionalists’ looking at new forms of journalism and media like Wikileaks and others.,2015-05-05 18:35:37,LibertarianLibrarian
"LOL! Yes, that’s exactly what they are! And what they’re afraid of.",2015-05-05 18:36:16,LibertarianLibrarian
Exactly. I see so much of that in academia. The territoriality and inflated egos are incredible.,2015-05-05 18:38:17,LibertarianLibrarian
I wouldn’t doubt that. I was just complaining earlier today how giving a previously intelligent woman the title of ‘Dean’…,2015-05-05 18:41:20,LibertarianLibrarian
Resulted in immediate deletion of brain function while simultaneously inflating the ego beyond proportion,2015-05-05 18:41:56,LibertarianLibrarian
"Yes, sadly very true. Seen it happen close up.",2015-05-05 18:44:34,LibertarianLibrarian
"Interesting link, M.",2015-05-05 18:47:12,LibertarianLibrarian
Seriously? Facebook is so dangerous. I’m glad I got off it.,2015-05-05 18:48:44,LibertarianLibrarian
I tell people I am boycotting it for ethical reasons. Most agree but then say they’re using it anyway b/c family or friends are.,2015-05-05 18:49:56,LibertarianLibrarian
Yes. Not as much there as I expected but it does include the TPP environmental Chpt release,2015-05-05 18:54:37,LibertarianLibrarian
"The highly redacted bit on the HOM interview is interesting, though.",2015-05-05 18:56:59,LibertarianLibrarian
"Yes, that’s it.",2015-05-05 20:07:22,LibertarianLibrarian
I agree. I’d love to see the redacted parts of that.,2015-05-05 20:07:57,LibertarianLibrarian
*totally off topic* But just have to say that having my heart monitor broadcasting over AT&T to some medical co in another state is creepy!,2015-05-05 20:09:37,LibertarianLibrarian
"HIPAA protections my ass. This is probably totally unprotected & hackable, & the fact no one could care less about my irregular heartbeat is",2015-05-05 20:11:04,LibertarianLibrarian
Irrelevant.,2015-05-05 20:11:09,LibertarianLibrarian
Freaky.,2015-05-05 20:12:29,LibertarianLibrarian
*interruption over*,2015-05-05 20:12:52,LibertarianLibrarian
"Oh, thanks, I really need to look over those exceptions… what a nightmare!",2015-05-06 05:37:31,LibertarianLibrarian
"I’m getting really, truly sick of ‘National security’ as an excuse for violating our rights and liberties. It’s gone insane!",2015-05-06 05:39:20,LibertarianLibrarian
Great stuff! I get stuck in work and in a doctor’s office and cool stuff happens out here. But I’m being sent home so can catch up soon. 🙂,2015-05-07 12:08:46,LibertarianLibrarian
I think ignoring those idiots is best. No one is going to take seriously someone stupid enough to use a Barbie wig to deface art.,2015-05-07 12:09:47,LibertarianLibrarian
Congrats Lindi on the article.,2015-05-07 12:10:23,LibertarianLibrarian
"At least they have some slight variations in their parties and more than 2 potential options. I don’t know the UK parties well, but it’s",2015-05-07 15:30:01,LibertarianLibrarian
Interesting,2015-05-07 15:30:06,LibertarianLibrarian
Somehow my country has to find a way out of this ‘2 party’ system which has devolved into evil #1 vs evil #2 & there’s no real diff.,2015-05-07 15:31:12,LibertarianLibrarian
"Guess I don’t know the parties well enough. Just seems like there’s more variety with Tories, Conservatives, Labour, Greens.",2015-05-07 17:42:06,LibertarianLibrarian
"Well, we technically have a Green party in some places, I think. Really, the only semi-viable 3rd party is Libertarians & I vote 4 them.",2015-05-07 17:43:33,LibertarianLibrarian
Not that it’s done much good.,2015-05-07 17:45:14,LibertarianLibrarian
LOL!,2015-05-07 17:56:38,LibertarianLibrarian
It’s clear the Scottish independence movement isn’t finished by a long shot.,2015-05-07 18:22:22,LibertarianLibrarian
"Galloway seemed like a cool guy, or at least independent and unique. And always sad to see a WL supporter go out",2015-05-07 18:52:30,LibertarianLibrarian
That’s very interesting re the SNP. Definitely worth watching. There was likely to be a backlash given the closeness of the referendum…,2015-05-07 18:56:16,LibertarianLibrarian
"Oh, yeah, voters get sick of those kinds of campaigns. Not the best tactic.",2015-05-07 18:57:31,LibertarianLibrarian
There will have to be some adjustments made in response to big SNP win. They have certainly made a statement.,2015-05-07 19:00:51,LibertarianLibrarian
"Yes, GG is one of the few British politicians I’ve heard of, so he was a strong voice.",2015-05-07 19:02:39,LibertarianLibrarian
Who’s CL?,2015-05-07 19:04:53,LibertarianLibrarian
Thanks. Her name’s faintly familiar – seen her mentioned on Twitter. Good to know.,2015-05-07 19:08:38,LibertarianLibrarian
"Oh wow, that is an awful interview. Embarrassing!",2015-05-07 19:13:14,LibertarianLibrarian
"I’m in the US, can’t view the BBC iPlayer (which quite often irritates me as I do like some of their drama shows).",2015-05-07 19:14:41,LibertarianLibrarian
"My parents vote Green sometimes, but that party isn’t significant here. Then again, I vote Libertarian & that’s not much better.",2015-05-07 19:18:09,LibertarianLibrarian
"But I am hoping Vermont ‘socialist’ Bernie Sanders is going to give Clinton fits. Doubt I’d vote for him, but he’s a character & quite",2015-05-07 19:19:45,LibertarianLibrarian
popular is some areas.,2015-05-07 19:20:02,LibertarianLibrarian
"Plus, he’ll go after her, which I’ll enjoy just because.",2015-05-07 19:20:54,LibertarianLibrarian
"Anyway, work night so off to sleep for me. Y’all are up late, or is it early by now? G’night, hope the final results aren’t too bad 4 you.",2015-05-07 19:22:49,LibertarianLibrarian
"Oh, she won’t change; only Hillary matters to Hillary. But I’d like to see her sweat a bit.",2015-05-07 19:25:23,LibertarianLibrarian
Get some sleep soon! 🙂,2015-05-07 19:25:49,LibertarianLibrarian
Interesting quote from the story further down “Cameron has heard Salmond’s Scottish lion roar and wants to tame the beast.” I.e. more,2015-05-08 06:39:22,LibertarianLibrarian
political doublespeak,2015-05-08 06:39:38,LibertarianLibrarian
But at least he has to pay some attention.,2015-05-08 06:40:04,LibertarianLibrarian
"I suspect you’re right Emmy. They already were targeting them, now more. But still glad to see popular defiance to that.",2015-05-08 06:53:35,LibertarianLibrarian
"Yes, those are great and I agree, Emmy, maybe WL should consider it, too.",2015-05-08 14:31:29,LibertarianLibrarian
"At least you’re supposed to have a guarantee your MPs aren’t being bugged, our Congress is surely bugged and blackmailed. No doubt.",2015-05-08 14:32:43,LibertarianLibrarian
"Be cool if Lucas could make a case and make it stick, or one or more of the SNP-ers. They’ll surely be surveilled. Who isn’t these days? 🙁",2015-05-08 14:34:07,LibertarianLibrarian
"I never even knew such a ‘war’ exists and I’m an American atheist, ok, ignostic to be pedantic, but… wow, that is a good description.",2015-05-10 20:41:35,LibertarianLibrarian
Same behavior.,2015-05-10 20:41:45,LibertarianLibrarian
"This Gove guy sounds terrible – i.e, he’ll fit in well with Clinton and co. 🙁",2015-05-10 20:43:32,LibertarianLibrarian
It’s an awesome release! I’ve been sending out to some US Sens/Reps.,2015-05-12 08:27:27,LibertarianLibrarian
FWIW,2015-05-12 08:27:40,LibertarianLibrarian
"OK, now I can’t see those in my timeline. Weirdness. Was going to do some more.",2015-05-12 08:31:42,LibertarianLibrarian
Thanks Emmy!!,2015-05-12 12:43:29,LibertarianLibrarian
"I have, in extreme procrastination at work, created a public list of US Senators’ Twitter accounts, all 100, via my account. Use at will.",2015-05-12 12:44:59,LibertarianLibrarian
The House of Reps may be a chore for another day.,2015-05-12 12:45:23,LibertarianLibrarian
"Awesome news re the TPP Fast Track. Embarrassing to Obama, his own party got in his way. Hahaha. We owe this to Wikileaks releases.",2015-05-12 12:50:33,LibertarianLibrarian
"Was trying to tweet WL’s new release at them this am and realized I needed an actual list, not just the few I follow. 🙂",2015-05-12 12:56:16,LibertarianLibrarian
"🙂 It will be good to throw WL releases & news and related issues at them, even a few a time.",2015-05-12 13:08:16,LibertarianLibrarian
"Be interested to see what, if anything, they send you, Hazel.",2015-05-12 13:44:47,LibertarianLibrarian
"I’ll let one of the UK folks take the lead on listing the SNP MPs; but if needed, I can help.",2015-05-12 13:46:10,LibertarianLibrarian
Good luck! 🙂,2015-05-12 16:54:22,LibertarianLibrarian
That article on Cameron is terrifying. Sounds like they want to stop anyone encouraging any kind of independent thought.,2015-05-13 08:46:04,LibertarianLibrarian
Let’s treat anyone utilizing intellectual freedom as an extremist and terrorist. How terrifying that is!,2015-05-13 08:47:02,LibertarianLibrarian
God forbid we dare to teach young people to think for themselves (putting aside the fact that I don’t believe in a definable God).,2015-05-13 08:48:46,LibertarianLibrarian
My librarian’s soul is outraged that anyone can say this kind of thing with a straight face and mean it.,2015-05-13 08:51:42,LibertarianLibrarian
"Amazing how people justify themselves, either by wasting time on extra documenting or trying to avoid seeing anything at all.",2015-05-13 09:23:33,LibertarianLibrarian
"Yes, we brought too much of this on ourselves. Nationally and personally, the US needed to respond to 9/11 decisively. But…",2015-05-13 09:25:15,LibertarianLibrarian
it should have been done within 6-12 months. I know an ex-soldier who said they’d done what was needed in a few months & should’ve been out,2015-05-13 09:26:40,LibertarianLibrarian
This perpetual war we’ve instigated is harming everyone and only benefiting some military contractors and politicians.,2015-05-13 09:27:35,LibertarianLibrarian
"Sadly, those making a fortune off the war have too much influence and power over our governments.",2015-05-13 09:30:07,LibertarianLibrarian
"That’s absolutely crazy! If you’re obeying the law, how can you be ‘unacceptable’ in a free society? You’re unacceptable b/c May doesn’t",2015-05-13 18:08:25,LibertarianLibrarian
"like your politics, religion, ethnicity, ideas, or just that you dare question her? What are we becoming? What Orwellian nightmare is this?",2015-05-13 18:10:42,LibertarianLibrarian
I can’t Cameron & May are getting away with this without massive public rejection and where are the journalistic hard questions?,2015-05-13 18:12:11,LibertarianLibrarian
Are all the UK Press sellouts? I’m not surprised by some but…,2015-05-13 18:12:42,LibertarianLibrarian
Obama & Clinton wouldn’t get away with this in my country yet. They have to be sneakier. Is that better? Not sure.,2015-05-13 18:14:27,LibertarianLibrarian
"Could be work-related. Or he doesn’t have real followers. I need to clean mine out sometime. But if he buys into Guardian poison, not good.",2015-05-14 05:58:36,LibertarianLibrarian
[Tweet] https://twitter.com/daddacool/status/598842098318737408 Now this is a cool approach to Cameron’s blatant stupidity. 🙂,2015-05-14 06:40:34,LibertarianLibrarian
"Oustanding work, Hazel!!! Very clear, reasoned, well-supported.",2015-05-15 20:07:20,LibertarianLibrarian
Thanks for sharing! On the second one – see if you can make it clearer where you are showing the courts’ opinion distinct from your response,2015-05-15 20:32:57,LibertarianLibrarian
"A couple of spots weren’t clear, sounded like you were arguing their side not opposing it.",2015-05-15 20:33:31,LibertarianLibrarian
"Otherwise, these are wonderful!",2015-05-15 20:34:05,LibertarianLibrarian
"Great, Emmy and Hazel!",2015-05-16 06:10:07,LibertarianLibrarian
Great!,2015-05-16 08:19:41,LibertarianLibrarian
"Oh, that’s helpful of that Scottish MP. 🙂",2015-05-16 19:38:11,LibertarianLibrarian
Let me guess – totally faked.,2015-05-17 05:51:02,LibertarianLibrarian
Good luck with project!,2015-05-17 05:56:19,LibertarianLibrarian
"Em, same here re help with lists.",2015-05-17 05:56:36,LibertarianLibrarian
"Yes, Emmy, that’s the best approach. The only ones who pay any attention are his same group of trolls. You can see that clearly.",2015-05-17 15:57:50,LibertarianLibrarian
"Yes, agree. Catch him by surprise in court. 🙂 And good luck!",2015-05-18 22:14:52,LibertarianLibrarian
Great!,2015-05-19 04:03:40,LibertarianLibrarian
"Actually it probably does in the US too, at least in criminal court, I think. Not sure. Never dealt with more than traffic court.",2015-05-19 04:05:44,LibertarianLibrarian
Just thinking no need to advance warn him on twitter rather than in court docs. But it seems he knows he messed up anyway.,2015-05-19 04:07:07,LibertarianLibrarian
"I liked the eye icon, actually thought about imitating it, but the sun icon is really nice and striking also.",2015-05-20 12:39:38,LibertarianLibrarian
"Good luck tomorrow, Cabledrummer. Hopefully, you can make some progress vs MGT’s insanity",2015-05-20 12:40:32,LibertarianLibrarian
"Still catching up from the conference but if you need help tweeting to the SNP MPs or whatever else, let me know!",2015-05-20 12:41:29,LibertarianLibrarian
I got to give a 5 minute presentation on the importance of online privacy in communities and our libraries in a session on librarian,2015-05-20 12:42:34,LibertarianLibrarian
Activism. That was good.,2015-05-20 12:42:42,LibertarianLibrarian
"🙂 I asked Julian’s question, who has a smart phone, then turned it around and asked who didn’t…we actually had 1 person say she didn’t.",2015-05-20 12:46:56,LibertarianLibrarian
I told everyone else they were under surveillance. They laughed.,2015-05-20 12:47:19,LibertarianLibrarian
But hopefully I made a few people pay attention.,2015-05-20 12:47:48,LibertarianLibrarian
Brilliant! Paul & Wyden don’t always get it right but seeing them filibuster the Patriot Act rocks!,2015-05-20 12:51:07,LibertarianLibrarian
"Good idea, WL",2015-05-20 12:51:32,LibertarianLibrarian
Sorry to hear that Cabledrummer – hope your case goes well tomorrow!,2015-05-21 09:11:49,LibertarianLibrarian
It’s pretty amazing sometimes who will follow you on Twitter. 🙂,2015-05-22 05:49:14,LibertarianLibrarian
I wish I could afford to fly over for your upcoming events. Last summer in London was my travel budget for a couple of years.,2015-05-22 05:50:22,LibertarianLibrarian
But my heart’s with you and with Julian.,2015-05-22 05:50:37,LibertarianLibrarian
I wish we didn’t need to keep having the vigils but last year’s was excellent and I think you’ll be just as strong this year.,2015-05-22 06:49:26,LibertarianLibrarian
"That’s frustrating cabledrum, hang in there!",2015-05-22 08:16:45,LibertarianLibrarian
"Nice, WiseupW!",2015-05-22 08:17:32,LibertarianLibrarian
"Enjoy your holiday, Emmy",2015-05-22 12:05:04,LibertarianLibrarian
It’s still a great beginning! Congrats Cabledum!,2015-05-26 08:01:45,LibertarianLibrarian
"It would be interesting to know the cost of legal insurance in Germany, esp. for someone who doesn’t have a professional requirement for it.",2015-05-26 08:03:21,LibertarianLibrarian
In the states Doctors are basically required to have malpractice insurance and it costs them a lot. Probably some other fields as well.,2015-05-26 08:04:10,LibertarianLibrarian
"I did have some legal insurance offered to me at the University of Florida, but it was basics, like rapid access to an attorney, lower fees.",2015-05-26 08:05:19,LibertarianLibrarian
SUNY doesn’t offer it.,2015-05-26 08:05:37,LibertarianLibrarian
Bet he’s paying and arm & a leg for it. Be nice to know how much – indicates he knows he’s doing stuff to land him in court & lose.,2015-05-26 08:08:09,LibertarianLibrarian
Also wonder if he’s being ‘helped’.,2015-05-26 08:08:47,LibertarianLibrarian
"But I agree, if you win in October, best to get your costs paid ASAP before he wiggles out and/or the insurance co. drops him.",2015-05-26 08:09:55,LibertarianLibrarian
"Absolutely, Emmy.",2015-05-26 13:18:18,LibertarianLibrarian
Is there a single link to the TPP chapters released by Wikileaks? Be useful for tweeting at Congress.,2015-05-27 06:08:07,LibertarianLibrarian
"Will do, thanks!",2015-05-27 06:43:49,LibertarianLibrarian
"Emmy, take a look at this – I got it from YouTube so I didn’t do set up the links myself, but they may help: http://jennyann67.tumblr.com/post/82217927808/op4a-class-introduction-video-part-1-of-jacob",2015-05-28 07:27:41,LibertarianLibrarian
"Then again, they may not work at all. 🙁",2015-05-28 07:28:42,LibertarianLibrarian
"Not sure if I messed up the links or if the time listings are just an advice, not real internal video links. Sorry!",2015-05-28 07:30:17,LibertarianLibrarian
"Yes, couldn’t access while at work, but very much want to see Supernerds.",2015-05-28 12:52:51,LibertarianLibrarian
🙂,2015-05-28 16:39:55,LibertarianLibrarian
Add @ascorbic to WLtrolls list. I’m about to block.,2015-05-29 07:03:08,LibertarianLibrarian
"OK! He was spouting their traditional nonsense, but he did stop sooner than I expected – went away on his own. 🙂",2015-05-29 10:15:46,LibertarianLibrarian
Sorcery? Seriously?,2015-05-30 09:40:42,LibertarianLibrarian
That’s awesome! I know SuperNerds was amazing plus the new releases. Hope it means good things for Cable and P’s cases.,2015-05-30 09:42:04,LibertarianLibrarian
"I suspect it’s always good to avoid feeding the trolls, much like alligators or tribbles.",2015-05-30 09:43:00,LibertarianLibrarian
It’s tough not to avoid responding when someone spouts off idiocy. I shouldn’t have gotten into it with one yesterday but sometimes you’re,2015-05-30 09:44:39,LibertarianLibrarian
not sure at first.,2015-05-30 09:44:48,LibertarianLibrarian
"Some people just have swallowed propaganda and can be reasoned with bit others, not. May take a few tweets to tell the difference.",2015-05-30 09:47:08,LibertarianLibrarian
Bit = but,2015-05-30 09:47:23,LibertarianLibrarian
"Anyway, congrats on SuperNerds and all the recent releases! It’s been great to see so many people picking up on the new data.",2015-05-30 09:48:52,LibertarianLibrarian
"Don’t know. Sometimes is just takes one RT to get others to copy. I’ve got a bunch of random accounts following me, no idea why.",2015-05-31 13:58:10,LibertarianLibrarian
Thought about cleaning them out but then figured I wouldn’t bother. Do need to clean out who I am following at some pt.,2015-05-31 13:59:10,LibertarianLibrarian
"Some ppl follow just to get their stats up, I think.",2015-05-31 13:59:43,LibertarianLibrarian
Considering the source that’s a rather nice compliment for the Senator from Kentucky. LOL,2015-06-01 05:51:18,LibertarianLibrarian
"That makes sense, still good to see his injunction removed.",2015-06-01 17:22:08,LibertarianLibrarian
"Cool, after work today I’ll join in. Just made a pledge myself.",2015-06-02 09:22:03,LibertarianLibrarian
I may be a bit slow responding to things for a bit. Looks like I’m going to have to undergo surgery soon. Ugh. Bear with me.,2015-06-02 09:24:53,LibertarianLibrarian
Thank you!,2015-06-02 10:11:10,LibertarianLibrarian
"That’s always true, HazelP, left, right, or anyone. The specious bombasting is dangerous enough, esp. when public buys into it.",2015-06-04 06:35:39,LibertarianLibrarian
"The reporting of “COI” (Conflict of Interest) in medical and scientific literature is a big issue, particularly the reporting of funding.",2015-06-04 08:39:36,LibertarianLibrarian
"In most cases, the concern centers around pharmaceutical and biotech company funding and author involvement with the companies.",2015-06-04 08:40:55,LibertarianLibrarian
Looking at funding and COI is one of the things I include when teaching how to evaluate the published literature and clinical trials.,2015-06-04 08:42:15,LibertarianLibrarian
"But there’s paying attention to potential COI and then there’s absurd attacks meant to hurt someone, looks like this case is the latter.",2015-06-04 08:43:30,LibertarianLibrarian
"Getting government funding may/may not be a conflict, depending on a number of variables. In evaluating study bias, I look for disclosure.",2015-06-04 08:45:50,LibertarianLibrarian
"Now, you almost always see disclosures required. Some institutions have banned drug company ‘swag’ for doctors and clinical personnel.",2015-06-04 08:48:41,LibertarianLibrarian
"If you get external funding, honorariums, etc., to give a speech/presentation or other things, most academics have to report it.",2015-06-04 08:50:04,LibertarianLibrarian
"But I haven’t seen that for government funding, though it’s certainly an issue. I know Julian wrote an interesting article on it years ago.",2015-06-04 08:51:29,LibertarianLibrarian
"But most US govt agencies funding research require reporting their support and public access to resulting articles. Well, the ‘normal ones’.",2015-06-04 08:52:50,LibertarianLibrarian
I’d bet that there’s CIA/NSA/DOD/etc. funding that remains hidden. It’s the NIH/NSF/DOE/CDC/etc. that requires public access & reporting.,2015-06-04 08:53:53,LibertarianLibrarian
"Yes, there’s a problem if he can’t show direct funding/influence for specific work. If their disclosures are open then the reader can decide",2015-06-04 10:05:16,LibertarianLibrarian
"Yeah, they’re not always consistent. But political parties are a nightmare at any time. My last Libertarian Party mtg degenerated into chaos",2015-06-04 10:07:45,LibertarianLibrarian
Not quite sure I know what you mean. RE conformity to cliques – that’s a common & sad human behavior. People will swallow a lot to belong.,2015-06-04 10:16:36,LibertarianLibrarian
"Not sure what funding has to do with being ostracized, except that you can find it hard to get funded if going against accepted norms.",2015-06-04 10:18:02,LibertarianLibrarian
LOL – Glad I’m not the only one who chased that button all over the place! 🙂,2015-06-04 14:28:30,LibertarianLibrarian
It would take a good bit of work to go through the various articles and check actual funding and policies. Funding doesn’t always = COI.,2015-06-04 14:31:11,LibertarianLibrarian
Sometimes it’s just necessity. But it could make a good subject for an objective journalist to track where many of these NGOs get funds.,2015-06-04 14:32:39,LibertarianLibrarian
And what influences they are under and which ones bow to those influences and which ones don’t.,2015-06-04 14:33:06,LibertarianLibrarian
There’s always an observer bias of some kind. It’s inescapable. The key is to 1. recognize you have it & 2. Admit/disclose it.,2015-06-04 15:34:51,LibertarianLibrarian
And the reader’s responsibility is to read critically and evaluate how much bias and how much influence.,2015-06-04 15:35:56,LibertarianLibrarian
That’s why I love Julian’s idea of scientific journalism – making source documents openly available so interpretive stories can be checked.,2015-06-04 15:36:55,LibertarianLibrarian
"Those two pages didn’t mention him when I looked at them, but he’s certainly mentioned throughout (by using ‘find’).",2015-06-05 10:48:54,LibertarianLibrarian
Awesome re the 50%!,2015-06-05 10:49:03,LibertarianLibrarian
"Wow – that’s particularly nasty from Sandra, not that I’m surprised. I blocked her so may not be able to respond which is probably good.",2015-06-05 10:51:38,LibertarianLibrarian
I wouldn’t be polite.,2015-06-05 10:51:52,LibertarianLibrarian
Of course Borgstrom refuses to take responsibility for his failures. Looks like Olsson’s getting plenty of experience cleaning up after him.,2015-06-05 11:25:16,LibertarianLibrarian
"Graham too. Can’t believe he’s running for President, utter moron. Though he has to fight with Rubio & Santorum for the idiots’ crown.",2015-06-08 15:02:40,LibertarianLibrarian
Feinstein is a clear case for term limits on Senators. What are people thinking?,2015-06-08 15:03:38,LibertarianLibrarian
A #SecretTreaties tag wouldn’t be bad to combine with the others.,2015-06-10 06:15:04,LibertarianLibrarian
Hopefully the pressure of the people’s demands via voting will facilitate more supportive press for the SNP and independence.,2015-06-11 11:57:41,LibertarianLibrarian
I’m rather enjoying watching Rand Paul try to politically capitalize on the worst anti-liberty behaviors of Obama’s Admin (& Clinton),2015-06-11 11:59:06,LibertarianLibrarian
"He’s going after the NDAA and interminable detention w/out due process next. Despite some issues I have with him, he’s still pushing…",2015-06-11 12:01:31,LibertarianLibrarian
"some important issues into public debate, making it tough on the MSM to ignore them. It’s fun to watch them squirm.",2015-06-11 12:02:16,LibertarianLibrarian
It’s nice to see a politician ‘making hay’ out of constitutional violations. 🙂,2015-06-11 12:03:16,LibertarianLibrarian
"Good points, Emmy.",2015-06-11 14:10:37,LibertarianLibrarian
"There’s so much history b/w Scotland & England, a lot of it quite bitter. I don’t know if full independence is possible today, but some",2015-06-11 14:11:53,LibertarianLibrarian
will always want it.,2015-06-11 14:12:08,LibertarianLibrarian
I don’t know how the Scotland – UK relation works relative to US federal – state. Here there is always some tension over State rights.,2015-06-11 14:14:13,LibertarianLibrarian
"After all, we fought a civil war over that, yes, it was about slavery too, but really it was states rights vs federal govt at core.",2015-06-11 14:15:04,LibertarianLibrarian
"The 10th Amendment and states’ rights may be much quieter now than before but it’s still an issue, i.e. re Marijuana legalization now.",2015-06-11 14:16:33,LibertarianLibrarian
I wonder what the SNP would consider feasible now short of full independence; how much separation would satisfy them and their supporters.,2015-06-11 14:17:49,LibertarianLibrarian
That’s part of the complicated nature of changing something like healthcare or education policy in the US. Each State can make policy.,2015-06-11 14:33:18,LibertarianLibrarian
"You pay federal taxes and in most states you pay state taxes. Some states don’t have income tax, but collect by sales tax, property tax, etc",2015-06-11 14:34:27,LibertarianLibrarian
"Yes, exactly – it doesn’t, and by the 10th Amendment anything not specifically said to be federal responsibility is actual supposed to be",2015-06-11 14:35:27,LibertarianLibrarian
