text,date,user
"Em, sense a period of widespread conflict ahead. Unions already active, general public waking up to consequences of Tory gvt. London esp",2015-05-14 00:23:07,WISE Up Action
At centre of protests to come in diff areas. Think the housing issue will become huge.,2015-05-14 00:24:20,WISE Up Action
The naming of AQ in Charge 1 (4) &. (5) significant or not?,2015-05-14 13:36:45,WISE Up Action
Yeah got it. Reading that section. Alexa did incredible job.,2015-05-14 14:00:14,WISE Up Action
https://twitter.com/carwinb/status/599917567134818305https://twitter.com/carwinb/status/599917567134818305,2015-05-17 09:02:09,WISE Up Action
"I’m looking to go to the Stand Up for Truth talk on 1st (Ellsberg, Drake, Radack et al) so will print some off if available. D",2015-05-22 04:32:26,WISE Up Action
Should say that I’m rubbish at designing my own!,2015-05-22 04:33:02,WISE Up Action
Wls FYI whistleblower seminar in Stockholm June 5 http://www.civilrightsdefenders.org/featured/breakfast-seminar-on-whistle-blowers-their-importance-and-the-need-for-protection/,2015-05-26 14:17:46,WISE Up Action
Anyone seen / heard any more from Steinitz?,2015-05-30 11:10:49,WISE Up Action
[Tweet] https://twitter.com/ShafPatel/status/605556509431500801 https://twitter.com/shafpatel/status/605556509431500801,2015-06-02 16:19:15,WISE Up Action
[Tweet] https://twitter.com/SandraEckersley/status/606796216861483008 https://twitter.com/sandraeckersley/status/606796216861483008,2015-06-05 09:08:06,WISE Up Action
"H: there is video of stand up for truth here, but the audio quality deteriorates http://youtu.be/iemCq1YkZjc",2015-06-05 23:04:45,WISE Up Action
Just shared that story with folks at work and they actually laughed it off as a joke or from a spoof website….er…..no.,2015-06-10 05:07:53,WISE Up Action
Was thinking of tag around Secrecy / SecretTrade but can sound too general,2015-06-10 05:57:31,WISE Up Action
Nor me.,2015-06-10 09:20:40,WISE Up Action
Now wound up thanks to Ken Clarke. Thanks H! 🙂,2015-06-10 09:32:53,WISE Up Action
Em Remember Stand Up for Truth @jrschlosberg mentioned the lack of counter narrative in MSM. How to break through that?,2015-06-11 09:28:53,WISE Up Action
My goodness http://www.frontpagemag.com/2015/dgreenfield/russian-agent-snowdens-files-expose-us-and-uk-agents-in-enemy-countries/,2015-06-14 08:26:13,WISE Up Action
[Tweet] https://twitter.com/NafeezAhmed/status/610793849972260865 Re HJS,2015-06-16 06:51:43,WISE Up Action
[Tweet] https://twitter.com/PA/status/611206028613558273,2015-06-17 10:14:10,WISE Up Action
"It’s just this that’s being referred to, I think: para 4 ‘in email correspondence seen by the Guardian’ http://www.theguardian.com/media/2015/jun/17/julian-assange-says-swedish-prosecutor-is-reckless-for-scrapping-interview?CMP=share_btn_tw",2015-06-17 16:35:10,WISE Up Action
It’s the wind up. The ‘can’t confirm or deny’ of the security services. Plus it was technically still a ‘prospective appointment’,2015-06-17 17:08:22,WISE Up Action
tho obv arranged in all but name.,2015-06-17 17:08:39,WISE Up Action
Oh shit.,2015-06-18 09:51:16,WISE Up Action
Quite.,2015-06-18 13:47:02,WISE Up Action
"well I guess you may have to have patience, Em – he does totally shoot himself in the foot – MG I mean",2015-06-18 14:01:30,WISE Up Action
Excellent.TY xxxxxxxxxxxxxxxxxxxxxxxxxxx,2015-06-19 06:49:17,WISE Up Action
"Did you delete Dubya tweet, H?",2015-06-19 16:28:57,WISE Up Action
Craig gets apoplectic at Werriity! https://www.craigmurray.org.uk/?s=werrity,2015-06-20 17:21:53,WISE Up Action
ffs,2015-06-20 17:49:32,WISE Up Action
"Will take a look, H x",2015-06-21 05:25:34,WISE Up Action
OK will do x,2015-06-21 05:42:16,WISE Up Action
"OK, H – https://freedom.press/sites/default/files/07-31-13PM-session.pdf",2015-06-21 06:21:05,WISE Up Action
"Well, the second is really 82. 2, but the section starts at 81. 11.",2015-06-21 06:24:02,WISE Up Action
"Thx for the scaggy ST piece – pathetic. Note how they slip in the juxtaposition of Snowden w/bogeyman ‘Vladimir Putin,the Russian president’",2015-06-21 07:17:41,WISE Up Action
(looming image of them shaking hands),2015-06-21 07:18:05,WISE Up Action
"It’s not ‘to Russia’, or even ‘Putin’, or even ‘the Russian president’ – Putin stays on the page for 5 words in his fullest nomenclature!",2015-06-21 07:21:26,WISE Up Action
"and I see now what you mean about the missing link (ha) on that page.And yes, their archiving is non-existent (ours too – except there’s",2015-06-21 07:24:09,WISE Up Action
to most imp stuff on our home page. Above the blog roll. We’re slowly trying to sort site to be more accessible but it takes time& all busy,2015-06-21 07:26:52,WISE Up Action
"Will contact CMSN point out it’s a bit imp to get easy access to this (!) but they’re in similar situation,I’d say-& now much diminished,ofc",2015-06-21 07:30:48,WISE Up Action
http://firedoglake.com/2015/06/21/mena-mashup-the-saudi-cables/?utm_source=twitterfeed&utm_medium=twitter,2015-06-21 17:18:45,WISE Up Action
"Cheers, H x Now explain how to access fr yr Home page!",2015-06-21 17:28:17,WISE Up Action
"thanks,M. I think it’s quite helpful – gets a lot of points across in short space. And maybe the ‘rape allegations’ bit a copy editor?",2015-06-22 07:46:13,WISE Up Action
Ha!,2015-06-22 14:47:04,WISE Up Action
"Hope you are feeling well, Jenny xx WikiLeaks is flying! Can’t think of 2 much more apposite leaks for this moment in time. Excellent!",2015-06-24 06:29:25,WISE Up Action
Ha – keep em coming!,2015-06-24 12:15:47,WISE Up Action
‘Developed’ is a bit nasty. Plus:Associates of Snowden have said that they believe he deliberately avoided giving sensitive US documents to,2015-06-24 12:28:34,WISE Up Action
Assange,2015-06-24 12:28:40,WISE Up Action
Aha,2015-06-24 12:31:57,WISE Up Action
Good morning.,2015-07-02 01:24:31,WISE Up Action
"Love to you, Jenny xx",2015-07-02 06:57:38,WISE Up Action
"This is an excellent & most moving letter.I salute you,Julian,& honour your sacrificial Love.May it be to you 100fold http://www.lemonde.fr/idees/article/2015/07/03/julian-assange-monsieur-hollande-accueillez-moi-en-france_4668919_3232.html",2015-07-03 05:07:54,WISE Up Action
"Oh, Jenny, that’s BS that it failed. Thinkin of you x",2015-07-03 09:22:05,WISE Up Action
"Are you saying that the translation you published is from fake forum, H? Sorry – confused. x",2015-07-04 09:45:35,WISE Up Action
This is my take on letter – http://wiseupaction.info/open-letter-from-julian-assange-to-president-hollande-of-france-3rd-july-2015/,2015-07-04 20:28:10,WISE Up Action
"Any1 welcome to use,H, w/o need for credit;it’s better English & may convey sense better, but I think it might be a good idea to run it past",2015-07-05 08:11:02,WISE Up Action
someone else I know for accuracy first.,2015-07-05 08:11:49,WISE Up Action
"Just getting it checked by french speaker now, H. And still noticing silly single word errors myself! Do what you want but will let you know",2015-07-05 11:21:31,WISE Up Action
when fully corrected x,2015-07-05 11:21:51,WISE Up Action
"It IS very moving, Em. Congrats. So encouraging to see people actually rejecting MSM brainwashing. I bet you’re in shock! xx",2015-07-05 14:52:10,WISE Up Action
Here’s our final revised & corrected version of open letter from JA to Hollande (also been checked by French speaker) http://wiseupaction.info/open-letter-from-julian-assange-to-president-hollande-of-france-3rd-july-2015/,2015-07-08 17:04:42,WISE Up Action
English translation that is,2015-07-08 17:05:07,WISE Up Action
"Yes, it is the Le Monde. Will revise.",2015-07-08 17:19:07,WISE Up Action
"OK – this is our English translation of the open letter JA to Hollande, now as per J4A correct version. http://wiseupaction.info/open-letter-from-julian-assange-to-president-hollande-of-france-3rd-july-2015/",2015-07-08 19:06:44,WISE Up Action
"Thanks, Em. That’s excellent – hope there’ll be more and more. Amplifies many of the points made in the open letter.",2015-07-10 06:37:49,WISE Up Action
A very good move – so right to pick up on every opportunity. And it is an historic and moving letter.,2015-07-10 06:44:41,WISE Up Action
"Dunno,H. What nationality is Greta voidiss? I thought to do the letter really because of some familiarity with the style and context.",2015-07-10 06:50:55,WISE Up Action
But maybe could ask one of French speaking ppl who helped check letter. Will see.,2015-07-10 06:53:12,WISE Up Action
This is both ludicrous and scurrilous http://www.macleans.ca/news/world/amid-europes-immigration-crisis-julian-assange-asks-for-asylum/,2015-07-10 18:27:46,WISE Up Action
if google translate is right he was ‘charged in his absence’ and so they actually dropped the charges,2015-07-11 06:19:30,WISE Up Action
http://www.newstatesman.com/world-affairs/2015/07/exclusive-yanis-varoufakis-opens-about-his-five-month-battle-save-greecehttp://www.newstatesman.com/world-affairs/2015/07/yanis-varoufakis-full-transcript-our-battle-save-greece,2015-07-13 06:09:34,WISE Up Action
"Says it all:”a non-existent group that has the greatest power to determine the lives of Europeans. It’s not answerable to anyone,",2015-07-13 06:26:00,WISE Up Action
given it doesn’t exist in law; no minutes are kept; and it’s confidential.” http://www.newstatesman.com/world-affairs/2015/07/yanis-varoufakis-full-transcript-our-battle-save-greece,2015-07-13 06:26:34,WISE Up Action
“And is that group controlled by German attitudes?” YV: “Oh completely and utterly. Not attitudes – by the finance minister of Germany.”,2015-07-13 06:28:03,WISE Up Action
"Only the French finance minister has made noises that were different from the German line, and those noises were very subtle.",2015-07-13 06:28:49,WISE Up Action
"You could sense he had to use very judicious language, to be seen not to oppose.",2015-07-13 06:28:57,WISE Up Action
Precisely.,2015-07-13 06:29:59,WISE Up Action
Tsipras statement: http://www.primeminister.gov.gr/english/2015/07/13/prime-minister-alexis-tsipras-statement-following-the-conclusion-of-the-eurozone-summit/,2015-07-13 06:46:49,WISE Up Action
[Tweet] https://twitter.com/TonyTassell/status/620588281282097152,2015-07-13 06:55:41,WISE Up Action
Extremely late Birthday Trib: ‘Room to Change the World’ http://wiseupaction.info/number-three-hans-crescent/,2015-07-14 09:22:22,WISE Up Action
[Tweet] https://twitter.com/yanisvaroufakis/status/620365256318173184 This tomorrow,2015-07-15 05:15:08,WISE Up Action
"Will look at it, Em x",2015-07-16 11:20:24,WISE Up Action
[Tweet] https://twitter.com/jamesrbuk/status/622078831780868096,2015-07-17 10:19:06,WISE Up Action
Check Ball link: using Wls releases on his CV of course.,2015-07-17 10:32:00,WISE Up Action
"Babar Ahmad, who w Talha Ahsan another victim of outrageous UK/US extradition before it was changed,back home.Both had to take plea deal ofc",2015-07-19 06:34:35,WISE Up Action
"Both had to take plea deal in US ofc, so, unfortunately ‘evidence’ never tested in court, but at sentencing hearing judge made remarkably",2015-07-19 06:43:08,WISE Up Action
enlightened comments which could be applied to other similar prosecutions. Article fr SACC on their case well worth reading for an overview,2015-07-19 06:45:20,WISE Up Action
(2014 – just after sentencing) & has court docs at the end http://www.sacc.org.uk/articles/2014/ordeal-babar-ahmad-and-talha-ahsan,2015-07-19 06:47:09,WISE Up Action
"Despite Judge saying: “This is a good person who does not and will not seek in the future to harm other people”, SundaySlime scaremongering",2015-07-19 06:53:29,WISE Up Action
‘Terrorist slips back into Britain..’ – ugh http://www.thesundaytimes.co.uk/sto/news/uk_news/National/Terrorism/article1582977.ece,2015-07-19 06:56:22,WISE Up Action
solidarity (demos etc) against the UK/US extradition treaty that we were opposing bc of JA.,2015-07-19 06:57:32,WISE Up Action
https://twitter.com/MMMWeekly/status/622786609642110976,2015-07-19 08:18:04,WISE Up Action
"That tweet’s the first I’ve noticed overtly ‘hostile’ to WL,but it still seems fairly sad & best left alone.Vids quite illuminating,cheers H",2015-07-19 08:58:48,WISE Up Action
Interesting….thanks H,2015-07-20 16:09:59,WISE Up Action
"[Tweet] https://twitter.com/jaraparilla/status/623835442891198464 Ha, very good",2015-07-22 06:21:01,WISE Up Action
"Haha ‘Jeremy Corbyn is ‘the Syriza of Britain’, Labour MP Tristram Hunt warns’",2015-07-22 10:03:48,WISE Up Action
http://www.telegraph.co.uk/news/worldnews/wikileaks/11756158/WikiLeaks-founder-Julian-Assange-Britain-treats-me-worse-than-a-war-criminal.html,2015-07-22 10:09:50,WISE Up Action
More ‘prestige’ issues?,2015-07-23 13:08:55,WISE Up Action
"Thanks for doing FOIs, H xx",2015-07-23 15:55:24,WISE Up Action
"M – wow, a first? Interesting to see how that pans out re Addley et al pulling that stroke again.",2015-07-24 01:17:26,WISE Up Action
"Thank you Emmy, D x",2015-07-24 05:19:08,WISE Up Action
"Ok Emmy, will do. Thanks for these updates – potentially damaging for Ny",2015-07-24 05:38:43,WISE Up Action
https://twitter.com/WISEUpAction/status/624595120902397952,2015-07-24 08:01:41,WISE Up Action
[Tweet] https://twitter.com/WISEUpAction/status/624595655982354433,2015-07-24 08:03:46,WISE Up Action
Just had a check on Eckersley. Very poor efforts these days. Is Susanne actually crushing her spirit?!,2015-07-24 10:40:39,WISE Up Action
Just had a check on Eckersley. Very poor efforts these days. Is Susanne actually crushing her spirit?!,2015-07-24 10:41:41,WISE Up Action
[Tweet] https://twitter.com/AJENews/status/624810062750576640,2015-07-25 00:31:53,WISE Up Action
"Hi all, short post re vigil on the 16th. http://wiseupaction.info/2015/08/06/call-out-16-august-support-julian-assange-and-ecuador-on-3rd-anniversary-of-granting-of-asylum/",2015-08-06 10:16:05,WISE Up Action
http://reinounido.embajada.gob.ec/statement-by-the-embassy-of-ecuador-to-the-united-kingdom-on-the-assange-matter/,2015-08-10 07:08:09,WISE Up Action
Congrats and thanks HP. Great work. Truth uncorked.,2015-08-10 07:11:19,WISE Up Action
[Tweet] https://twitter.com/WISEUpAction/status/631083697274535937 Tweeted this earlier,2015-08-11 07:43:01,WISE Up Action
Green is a nasty little shit,2015-08-11 07:43:34,WISE Up Action
"Bullshit harassment of Manning, again.",2015-08-12 14:28:18,WISE Up Action
FYI Eckersley now calling the AA case irrelevant.,2015-08-12 23:26:46,WISE Up Action
Ecuador aint takin no lessons from dummkopfs who don’t know jack about asylum! Great statement in response to FCO,2015-08-14 15:53:18,WISE Up Action
FWLF hitting new lows with attacks on Bella,2015-08-15 06:43:00,WISE Up Action
Chelsea has filed for a formal court martial to deal w her *infractions* instead of the disciplinary board due tomorrow (at which she wld not be represented),2015-08-17 15:00:57,WISE Up Action
"The Samira Shackle not that bad – at least quotes Carey for a full para. And the other is breakfast trivia, like the Times PoS yesterday – they certainly need to come up with something with a bit more of a hook than if they want to make real waves. However sounds like what you’re talking about could run and run… dire",2015-08-18 05:23:22,WISE Up Action
"Yeh. Can see that. And there’s no shortage of willing recipients for that emotionally fraught territory. Steered correctly it obviously has a serious chance of longevity, being picked up and passed on by others – all with slightly diff angles. Hope the writing is shit.",2015-08-18 05:37:12,WISE Up Action
"Re media framing and imbalance: Like the intense demand for anonymity for complainant (even when they’ve outed themselves!), but not for defendant.",2015-08-18 05:46:58,WISE Up Action
Gawdelpus! (Fritz) Says everything,2015-08-18 05:54:58,WISE Up Action
It doesn’t take 5 seconds to see that is an obvious abuse of justice. Imagine it being a black geezer in the States and a white complainant.,2015-08-18 05:58:17,WISE Up Action
Smarmy git,2015-08-18 06:03:03,WISE Up Action
She’s like a fifth rate US TV show,2015-08-18 06:04:50,WISE Up Action
What a hideous PR firm that is – Ny + Fritz. Bet they’ve never spoken to a working class poor woman in their lives,2015-08-18 06:09:38,WISE Up Action
Oh that is EXCELLENT news,2015-08-18 07:05:58,WISE Up Action
People should be enraged at being taken for such tools,2015-08-18 07:07:51,WISE Up Action
[Tweet] https://twitter.com/WISEUpAction/status/633726001080586240,2015-08-18 12:45:48,WISE Up Action
"Thanks, Em – that’s useful. Valenti seems to be one of those ‘conflaters’ amongst other things, which is a particularly sloppy and/or devious way of arguing a point that becomes very difficult to rebut (having to pull the strands apart is long-winded and people lose interest/think it’s fussing with detail – which of course ‘the devil is in..!’",2015-08-18 14:54:11,WISE Up Action
That site of hers (Fritz) is really something. They so look like they’re about to start singing and dancing in some 80s (Collins) musical extravaganza. It just exudes the epitome of everything that ISN’T really feminist ffs,2015-08-18 15:17:56,WISE Up Action
"I started reading the statement thinking ‘Oh no, don’t preempt…’, but after reading it, I do think it’s really very good – well selected content. It also manages to sound authoritative, brooking no nonsense, and very calm. Will carry on reading through it thinking about detail.",2015-08-18 15:31:19,WISE Up Action
"OK, but I meant preempt an answer to what you don’t know you’re answering!!",2015-08-18 15:35:00,WISE Up Action
(eg as in a sort of rebuttal) however this is not that ofc,2015-08-18 15:36:24,WISE Up Action
"Yes, I think it is excellent from the point of view of being very straightforward too, and it sticks to salient points which carry a great deal of conviction. It’s also easy to read yet, as well, manages to contain a great deal of info which, with the mass of misinformation that’s abroad, will be news to many. Thus (as WLs said earlier) hopefully igniting a more profitable discussion.",2015-08-18 15:51:04,WISE Up Action
[Tweet] https://twitter.com/xychelsea/status/633771422570168320,2015-08-18 15:59:17,WISE Up Action
"Ta. One of the reviews on the Amazon page: “She also had an uncomfortable amount of forum and blog post entries as credible sources, quoting people like “Jessica Wabbit” which is the kind of thing I wouldn’t have even tried to get away with in my high school research papers.”",2015-08-18 16:16:03,WISE Up Action
"I think she should have had the courage and nouse to write a personal testimony instead of trying to frame it as a book of universals. As a personal perspective it would have credibility; there’s a place for writing in an extreme way about situations like that – it has its own emotional truth. But you should never ever write it into a polemic imo. Plainly it’s a crap book and she’s a shit, lazy writer and researcher. On motherhood as the ultimate feminine trait I agree and don’t in equal measure and it would be an essay…not for here – tho I’d love to engage w/it!",2015-08-18 17:01:26,WISE Up Action
Unbebloodylievable!,2015-08-18 22:43:43,WISE Up Action
Yeh – there’s a fair bit that’s actually dated 2015 – even this month http://julianpaulassange.com/,2015-08-18 22:58:37,WISE Up Action
"Night x (well, morning actually!)",2015-08-18 23:01:21,WISE Up Action
"It is the use of tools of social exclusion (oppression) that are perceived to have been (and be being) used against them. What (as Bella puts it) ‘old-skool feminism’ does is reject those tools altogether. Experience shld be heard and has it’s own legitimate space, and this is of its essence an emotional space – people’s personal narrative is a vital part of the truth. That can be as expressed in as extreme a way as people’s emotions are. It’s the stuff of poetry, memoir, art etc What this stuff does is to place that emotional violence in a journalistic space and ask it to be recognised as objective.",2015-08-19 08:07:18,WISE Up Action
OK – objective probably not the right word – I just mean analytical,2015-08-19 08:19:52,WISE Up Action
Do we know when the ‘opinion piece’ is coming out? I can’t remember if it’s been discussed already.,2015-08-19 08:24:00,WISE Up Action
"Obviously, the most interesting thing to anyone who isn’t committed to bias already and hasn’t made up their mind what they think, will be SW’s contribution…and that is pretty much a complete unknown I guess",2015-08-19 08:27:00,WISE Up Action
How d’you mean?,2015-08-19 08:28:15,WISE Up Action
"You mean her words will be presented to suit the agenda, Em? By Valenti?",2015-08-19 08:29:29,WISE Up Action
That kind of disingenuous/sloppy linking/conflating is referred to specifically by several reviewers of her books,2015-08-19 08:33:26,WISE Up Action
Trouble is the detail you have to go into is often in itself a distraction – people lose interest/think you’re being picky,2015-08-19 08:36:04,WISE Up Action
"Yeh – sometimes works but pretty hard not to lose pple’s interest being too complex in a tweet. Good point abt hearsay, Em",2015-08-19 08:40:52,WISE Up Action
ie legally,2015-08-19 08:41:09,WISE Up Action
And that’s my point about complexity – that sort of deviousness quite effective for reasons I just said. Why I often think sticking to the salient and key factual points best strategy,2015-08-19 08:43:15,WISE Up Action
If V’s piece like Steinitz – who was trying to say JA responsible for/encouraged maligning of women by ‘supporters’ that’s an easy point to refute – why shld he be responsible for that?,2015-08-19 08:45:24,WISE Up Action
Agreed – gotta go cook for 11 of us – ugh,2015-08-19 08:49:00,WISE Up Action
"‘In deference to these concerns, the Swedish prosecutor asked in March to interview him in the embassy. She has so far been rebuffed by Ecuadorean officials’",2015-08-19 12:48:32,WISE Up Action
"Ha – roast x Thanks for finding, M! It’s helpful she aligns JA w Russell and the stupid BS abt Corbyn.",2015-08-19 12:56:37,WISE Up Action
She’s about as radical as um… Yvette Cooper http://www.newstatesman.com/politics/2015/08/ns-leader-choice-labour,2015-08-19 14:51:39,WISE Up Action
"Gobsmacked by all the rape stuff. No idea all that was going down. Cannot believe all those people losing their heads that should be (whose specific job is to be) keeping them level. Now I get yr reference to Crucible, H – didn’t know wtf you were on about. Like recovered memory syndrome too. Should ALWAYS be sus when due process & research standards being undermined. Who can it possibly help?? Aside from even the damage to the falsely accused, if any ‘Emma’ is not bringing the truth, this just locks them in to their damage – how can they possibly recant and find any healing when users are pinning a ‘movement’ on their shoulders? Really distressing.",2015-08-20 12:42:58,WISE Up Action
The very particular thing I value about the spirit of Occupy was what it was always criticised for. As in not coming up with a manifesto.,2015-08-20 12:57:29,WISE Up Action
http://wiseupaction.info/parody-of-clever/,2015-08-20 16:55:03,WISE Up Action
