text,date,user
"WL: If I win, MGT has to pay my lawyer and the court costs, all in all approx. 3000 Euros, plus his own lawyer",2015-05-22 15:42:24,Cabledrum
"That message is not part of the website but part of the URL, harmless crap. Example: http://tinyurl.com/py8vkcd",2015-05-22 19:49:01,Cabledrum
The Frankfurt district court has annulled the preliminary injunction concerning the publication of [MGT]’s photo 🙂,2015-05-26 06:28:08,Cabledrum
The court seems to be completely overloaded. I still have to wait for the written reasons for the judgment “for one or two weeks”,2015-05-26 06:31:56,Cabledrum
"No. MGT has to pay the court fees and the lawyers, since he lost",2015-05-26 06:35:24,Cabledrum
"But I’m afraid that he has a legal protection insurance, in contrast to me",2015-05-26 06:37:02,Cabledrum
"It’s 3 bills, one from the court and 2 from the lawyers. My lawyer already sent his bill to MGT today",2015-05-26 06:39:53,Cabledrum
"I don’t know. Legal protection insurance is expensive. I guess, that he concluded an insurance after the PC case started",2015-05-26 06:42:33,Cabledrum
"hmm, that’s a very long way, could take years",2015-05-26 06:43:28,Cabledrum
"yes, that’s why he sued me for the recent publications of his photo but ignored the publications of last year",2015-05-26 06:48:03,Cabledrum
Just for the records: MGT only lost the preliminary injunction now. The principal proceedings in this case goes on trial in October,2015-05-26 06:57:06,Cabledrum
WL: It’s just an assumption that MGT has a legal insurance. I have no idea which one it might be.,2015-05-26 11:51:25,Cabledrum
"“The Magic of Fresh Content on your Web Site” by Mark [GT], Feb 2007 🙂 http://ezinearticles.com/?The-Magic-of-Fresh-Content-on-your-Web-Site&id=465900",2015-05-27 22:03:03,Cabledrum
hazel: Has Twitter notified you in any way or has the tweet just disappeared?,2015-05-28 09:36:00,Cabledrum
"Strange! Twitter didn’t ask me to remove my tweets, they are still online. Due to the court decision there is no legal reason to remove them",2015-05-28 10:30:32,Cabledrum
I’ve just received the written reasons for the judgement on the annulment of the injunction. It says almost nothing.,2015-06-01 17:20:42,Cabledrum
A preliminary injunction requires urgency and the only reason for the annulment is the lack of urgency in this case.,2015-06-01 17:20:47,Cabledrum
The court has neither judged whether the publication of his photo is a violation of MGT’s rights nor whether he is responsible for FWLF.,2015-06-01 17:21:04,Cabledrum
This judgements are deferred until the principal proceedings in October.,2015-06-01 17:21:16,Cabledrum
MGT falsely claimed that he wasn’t aware of the publication of his photo before January 2015.,2015-06-01 18:00:19,Cabledrum
"He forgot that he demanded the removal of this photo already in April 2014, by written letter.",2015-06-01 18:00:22,Cabledrum
This is the ONLY reason why the court has annulled the injunction.,2015-06-01 18:00:27,Cabledrum
PC’s case: I have no update yet. She is still waiting for the written reasons of judgement.,2015-06-01 18:00:54,Cabledrum
"bing, bing, bing: 50% reached https://wikileaks.org/pledge/",2015-06-05 10:21:25,Cabledrum
"[Tweet] https://twitter.com/Cabledrummer/status/608281232150011904 I’ve just learned that in fact there has been a whistleblowing article in the German law, from 1951 until 1968",2015-06-09 10:07:17,Cabledrum
"It roughly stated: When a member of the German parliament reveals a state secret to the public, this is not an illegal act …",2015-06-09 10:07:28,Cabledrum
… provided that he intends to prevent a breach of a constitutional law this way,2015-06-09 10:07:31,Cabledrum
"(Sadly, my English is insufficient for an accurate translation.)",2015-06-09 10:07:47,Cabledrum
Yes it got deleted in 1968,2015-06-09 10:26:00,Cabledrum
It has been mentioned by Mr. Foschepoth at the “Digital Surveillance State” event on Sunday,2015-06-09 10:32:07,Cabledrum
"hazel: In 1968, the German Emergency Acts (“Notstandsgesetze”) took place http://en.wikipedia.org/wiki/German_Emergency_Acts",2015-06-09 10:34:33,Cabledrum
WL: There’s a problem with the domain registrar of http://freeassangenow.org,2015-06-14 11:53:07,Cabledrum
The registry for the TLD .org (afilias-nst) does not deliver an authoritative DNS for http://freeassangenow.org,2015-06-14 11:53:27,Cabledrum
Wikileaks: http://freeassangenow.org,2015-06-16 10:22:37,Cabledrum
Standard DNS lookup terminates with “Domain does not exist” https://www.renderland.net/dns/?q=freeassangenow.org,2015-06-16 10:22:49,Cabledrum
"Whois looks ok, name server points to ns*.wikileaks.org http://www.whois.com/whois/freeassangenow.org",2015-06-16 10:22:57,Cabledrum
Direct DNS lookup at ns*.wikileaks.org works out https://www.renderland.net/dns/?q=freeassangenow.org&ns=ns1.wikileaks.org&mode=2,2015-06-16 10:23:03,Cabledrum
"No, it looks like a technical problem of their domain registrar",2015-06-16 10:48:54,Cabledrum
@smsteinitz is back on Twitter,2015-06-17 06:09:41,Cabledrum
http://freeassangenow.org,2015-06-17 18:27:39,Cabledrum
"At least, the name of MGT’s lawyer is public now: Dr. Severin Müller-Riemenschneider @RA_Medienrecht",2015-06-20 03:15:05,Cabledrum
Poll: Who of us is blocked by @smsteinitz? Is anyone blocked by @smsteinitz without prior interaction?,2015-06-20 22:06:13,Cabledrum
"[Tweet] https://twitter.com/Cabledrummer/status/613018469588672512 I’ve published a piece on @smsteinitz, in German. Let’s see how quick the lawyers of “Stern” are …",2015-06-22 09:43:43,Cabledrum
I’m very sorry but I’m unable to translate this piece into English,2015-06-22 10:08:41,Cabledrum
I’ve found someone who translates it into English until tomorrow,2015-06-22 10:38:45,Cabledrum
"Indeed strange, site down since Monday",2015-06-24 04:51:18,Cabledrum
"Emmy: There is no content atm, http://wikileaks-press.org",2015-06-24 05:20:59,Cabledrum
English translation of my article on Steinitz: https://www.cabledrum.net/docs/steinitz_en.pdf,2015-06-24 05:27:12,Cabledrum
FWLF was so kind to translate the Stern articles: http://www.wikileaks-forum.com/index.php?topic=33990http://www.wikileaks-forum.com/index.php?topic=33990,2015-06-24 05:27:38,Cabledrum
My lawyer informed me that the court fees for MGT’s lost injunction have been paid by a legal expense insurance,2015-06-30 12:07:29,Cabledrum
"Today, we have filed criminal complaint against MGT for perjury.",2015-07-08 16:22:47,Cabledrum
(It took a while because our lawyer is very busy. The complete complaint consists of 60 pages.),2015-07-08 16:22:53,Cabledrum
[Tweet] https://twitter.com/Cabledrummer/status/619438445262454784 The text about the first German whistleblower protection law is available in English now,2015-07-10 02:53:17,Cabledrum
"In the court case of MGT against me regarding his photo, the pronouncement of judgement is postponed until tomorrow.",2015-11-05 14:34:44,Cabledrum
"Meanwhile, the provider of the forum server, OVH SAS, has been forced by a french court to reveal its customer’s identity.",2015-11-05 14:35:45,Cabledrum
"According to OVH, the server of FWLF is owned by MGT’s wife, [redacted].",2015-11-05 14:35:50,Cabledrum
"As a result, the criminal investigations against MGT have been reopened.",2015-11-05 14:35:58,Cabledrum
It takes a long time but we will get him 🙂,2015-11-05 14:43:37,Cabledrum
MGT vs. me: I still do not know the court decision because the court clerk’s office was closed today for unknown reasons. Hence we have to wait until Monday.,2015-11-06 10:40:40,Cabledrum
"Yes, German civil servants avoid working on Fridays",2015-11-06 11:01:11,Cabledrum
Bad news: MGT has won the court case concerning the publication of his photo.,2015-11-09 07:00:52,Cabledrum
"The court found that I’m not allowed to publish his photo, even if he published it himself and even if he still is responsible for the forum.",2015-11-09 07:00:57,Cabledrum
The judge was the same who has judged in favour of MGT in the case of PC vs. MGT.,2015-11-09 07:01:03,Cabledrum
"I intend to appeal, but I have to check if I can finance it.",2015-11-09 07:01:08,Cabledrum
The court found that MGT is not a “person of public interest” and thus the publication of his photo violates his privacy rights,2015-11-09 07:19:23,Cabledrum
"New Statement from Marianne Ny: “Marianne Ny does not give interviews.” http://news.cision.com/aklagarmyndigheten/r/report-on-the-assange-case,c9910645",2016-02-09 07:23:28,Cabledrum
She is “CURRENTLY working on a renewed request to interview Julian Assange at Ecuador’s embassy in London”,2016-02-09 07:23:49,Cabledrum
The closure of @wikileaks_forum is a very strange development. I have no idea what the reason for it could be. I can’t imagine that MGT would ever give up this Twitter account voluntarily.,2016-02-13 21:20:43,Cabledrum
"FWLF have reduced their activities on FB substantially in the past years. They only did approx. 300 FB posts last year, in contrast to more than 30,000 tweets.",2016-02-13 21:20:50,Cabledrum
MGT still has a number of FB pages but most of them seem to be abandoned. Beside https://www.facebook.com/wikileaksforumhttps://www.facebook.com/WikiLeaks.SunshinePress,2016-02-13 21:21:16,Cabledrum
"FWLF announced to concentrate on FB but they didn’t post anything on FB today. Also, there are only 2 forum posts today (average is approx. 40). Something serious is going on there",2016-02-14 10:37:48,Cabledrum
"I’ve just rechecked the real IP address of the FWLF server (hidden behind Cloudflare). The real IP still is 188.165.249.110, hosted by OVH in France, owned by MGT’s wife [redacted].",2016-02-14 12:09:03,Cabledrum
"There are ZERO new admin posts on FWLF since 5 days. (Average is approx. 40 posts per day.) As a solution, they have now removed the usage statistics. Really strange…",2016-02-20 22:55:11,Cabledrum
"I doubt that it has anything to do with the court case. The court hearing (PC vs. MGT) took place 4 weeks ago. Whatever happens now, can not influence the ruling anymore.",2016-02-20 23:16:55,Cabledrum
[Tweet] https://twitter.com/hacker_center/status/709992661227347968 Does anybody know something about it? https://twitter.com/hacker_center/status/710852297245528064,2016-03-18 19:08:48,Cabledrum
"hmm, unimportant old stuff",2016-03-18 22:04:38,Cabledrum
Sharpe just seems to be someone who was in contact with MGT regarding the tinnitus stuff several years ago.,2016-03-18 22:15:01,Cabledrum
Emmy: Thank you very much for your support!!!,2016-04-03 08:29:21,Cabledrum
The court hearing (me vs. MGT at OLG Frankfurt) takes place on 21 Apr,2016-04-03 08:30:37,Cabledrum
"Meanwhile, I got a written pleading from MGT’s lawyer, regarding the criminal charge against MGT for perjury. This at least means that the public prosecutor has started an investigation against him.",2016-04-03 08:33:45,Cabledrum
"We’ve filed the complaint in July 2015, after he lied under oath in the injunction case against me. MGT claimed that he is not responsible for http://wikileaksforum.comhttp://support-julian-assange.comhttp://wikileaksforum.comhttp://support-julian-assange.com",2016-04-03 09:06:14,Cabledrum
My court hearing against MGT takes place today at the Higher District Court in Frankfurt.,2016-04-21 00:23:13,Cabledrum
Thanks! I really hope that this is the end of the MGT nightmare.,2016-04-21 00:43:44,Cabledrum
The court hearing is over. The court didn’t give any hint. So we have to wait for the judgement (in a week or two),2016-04-21 04:49:24,Cabledrum
http://wikileaks-press.org,2016-04-21 05:09:06,Cabledrum
"WUA: No. The court didn’t give any hint (as usual). Now, the court could decide to convene another hearing (which is unlikely) or they can make the judgment. We have to wait…",2016-04-21 07:54:38,Cabledrum
The prosecutor has terminated the proceedings against MGT for perjury. We will contest this decision at the Prosecutor General.,2016-04-29 01:29:20,Cabledrum
"This is the third criminal investigation against MGT that has been terminated without charge, despite clear evidence. Obviously, MGT enjoys some “special protection”.",2016-04-29 01:29:52,Cabledrum
"Yes, it makes me wonder. Obviously, my notion of the independence of the German judiciary is somewhat too utopian",2016-04-29 10:57:20,Cabledrum
I have finally lost the court case against MGT. The judgement cannot be appealed.,2016-05-03 07:31:03,Cabledrum
This means that it is illegal under German law to use the photo of MGT. I have to remove the photo from my server immediately.,2016-05-03 07:31:07,Cabledrum
Also it means that I have to pay approx. 18000 Euros (which I do not have).,2016-05-03 07:31:14,Cabledrum
I don’t know any further details yet (I have to wait for the written judgement) but it smells very fishy. Even my lawyer says that he “doesn’t understand the world anymore.”,2016-05-03 07:31:28,Cabledrum
"MGT has won both cases against PC and against me. 3 criminal complaints against him failed, despite clear evidence.",2016-05-03 07:31:47,Cabledrum
This is extremely frustrating. All attempts to stop MGT’s illegal actions have failed.,2016-05-03 07:31:54,Cabledrum
I lost in Nov 2015 before LG Frankfurt (regional court) and now (21 Apr) before OLG Frankfurt (higher court).,2016-05-03 11:05:30,Cabledrum
The court ruled that the verdict cannot be appealed before the Federal Supreme Court (“BGH”).,2016-05-03 11:05:44,Cabledrum
"“doesn’t understand the world anymore.” — No, not a bad lawyer but a *very* strange and unexpected decision of the court.",2016-05-03 11:06:13,Cabledrum
Along with PC’s case and the discontinued criminal proceedings it simply seems to be perversion of justice,2016-05-03 11:06:43,Cabledrum
"Similar to media censorship, I really would like to understand how it actually works. Do the judges decide on their own because they are biased against anything with the “WikiLeaks” label? Do they believe to do the right thing, even by violating the law? Or has someone from the ministry of the interior “recommended” how the judgement should look like?",2016-05-03 12:30:28,Cabledrum
Twitter has unsuspended @Godlike_Tyrant (for the moment),2016-06-07 10:57:11,Cabledrum
Christine Sands again: http://sofiawilen.com/https://twitter.com/USAF_m_cetera/status/742721293108281344,2016-06-14 07:37:45,Cabledrum
"After the prosecutor terminated the proceedings against MGT for perjury, we have lodged a complaint against this decision at the Prosecutor General. Now, the Prosecutor General has rejected our complaint.",2016-06-14 13:05:46,Cabledrum
"Key point: In the eyes of the prosecutor, perjury is not punishable, as long as it doesn’t affect the judgement.",2016-06-14 13:07:17,Cabledrum
"[Media-image] https://ton.twitter.com/1.1/ton/data/dm/743088219449925635/743088219483471880/VzQRmhiR.jpg @Godlike_Tyrant got suspended again, for this tweet",2016-06-15 07:30:12,Cabledrum
